x y Re(psi) Im(psi)
3.338582677165353729e+00 -8.000000000000000000e+00 3.495865546143909434e-07 3.551605494980826814e-07
3.464566929133857442e+00 -8.000000000000000000e+00 3.201310165988943557e-07 3.252353566388842434e-07
3.590551181102362932e+00 -8.000000000000000000e+00 2.923534265396473716e-07 2.970148658228783764e-07
3.716535433070866645e+00 -8.000000000000000000e+00 2.662665234645175284e-07 2.705120192332052930e-07
3.842519685039370358e+00 -8.000000000000000000e+00 2.418652791145092279e-07 2.457217083856779844e-07
3.968503937007874072e+00 -8.000000000000000000e+00 2.191290526218811406e-07 2.226229633468001892e-07
4.094488188976377785e+00 -8.000000000000000000e+00 1.980235455584339105e-07 2.011809387975486936e-07
4.220472440944881498e+00 -8.000000000000000000e+00 1.785029349912541428e-07 1.813490811926571087e-07
4.346456692913385211e+00 -8.000000000000000000e+00 1.605117641771832973e-07 1.630710495069981721e-07
4.472440944881888925e+00 -8.000000000000000000e+00 1.439869043235583008e-07 1.462827084690593043e-07
4.598425196850392638e+00 -8.000000000000000000e+00 1.288592493594655951e-07 1.309138500904395230e-07
4.724409448818898127e+00 -8.000000000000000000e+00 1.150554093996442082e-07 1.168899143310026241e-07
4.850393700787401841e+00 -8.000000000000000000e+00 1.024991310707611016e-07 1.041334320086638390e-07
4.976377952755905554e+00 -8.000000000000000000e+00 9.111267415479103460e-08 9.256542336255521583e-08
5.102362204724409267e+00 -8.000000000000000000e+00 8.081792552637684143e-08 8.210652977851537420e-08
5.228346456692912980e+00 -8.000000000000000000e+00 7.153745008086745817e-08 7.267808149111534093e-08
5.354330708661416693e+00 -8.000000000000000000e+00 6.319530222707300418e-08 6.420292197783851207e-08
5.480314960629920407e+00 -8.000000000000000000e+00 5.571777200080458516e-08 5.660616599661285827e-08
5.606299212598425896e+00 -8.000000000000000000e+00 4.903392273509927290e-08 4.981574588659640929e-08
5.732283464566929609e+00 -8.000000000000000000e+00 4.307607195376707348e-08 4.376289995551226201e-08
5.858267716535433323e+00 -8.000000000000000000e+00 3.778009869922257746e-08 3.838248489036037123e-08
5.984251968503937036e+00 -8.000000000000000000e+00 3.308570823497586865e-08 3.361324457493630155e-08
6.110236220472440749e+00 -8.000000000000000000e+00 2.893655851257915679e-08 2.939793863918294662e-08
6.236220472440944462e+00 -8.000000000000000000e+00 2.528036025373359078e-08 2.568344399350939664e-08
6.362204724409448175e+00 -8.000000000000000000e+00 2.206887177692745394e-08 2.242074983195969697e-08
6.488188976377951889e+00 -8.000000000000000000e+00 1.925788304110880044e-08 1.956494119173920327e-08
6.614173228346455602e+00 -8.000000000000000000e+00 1.680712410468531418e-08 1.707510603614235959e-08
6.740157480314961091e+00 -8.000000000000000000e+00 1.468017586303929507e-08 1.491424457621382819e-08
6.866141732283464805e+00 -8.000000000000000000e+00 1.284433062785381844e-08 1.304912763059187460e-08
6.992125984251968518e+00 -8.000000000000000000e+00 1.127046525130856126e-08 1.145016769586721258e-08
7.118110236220472231e+00 -8.000000000000000000e+00 9.932885117964357925e-09 1.009126045852144292e-08
7.244094488188975944e+00 -8.000000000000000000e+00 8.809187611783199320e-09 8.949646089368871698e-09
7.370078740157479658e+00 -8.000000000000000000e+00 7.880114019649013736e-09 8.005758817341902651e-09
7.496062992125983371e+00 -8.000000000000000000e+00 7.129424250577125656e-09 7.243099632343145986e-09
7.622047244094488860e+00 -8.000000000000000000e+00 6.543775144474015807e-09 6.648112572385182929e-09
7.748031496062992574e+00 -8.000000000000000000e+00 6.112620572709249964e-09 6.210083432712160104e-09
7.874015748031496287e+00 -8.000000000000000000e+00 5.828131121015472810e-09 5.921057889593036375e-09
8.000000000000000000e+00 -8.000000000000000000e+00 5.685123490007034287e-09 5.775770035362557866e-09
-8.000000000000000000e+00 -7.874015748031496287e+00 5.820000376683151948e-09 5.912797467360757205e-09
-7.874015748031496287e+00 -7.874015748031496287e+00 5.959064291619747624e-09 6.054078675560161578e-09
-7.748031496062992574e+00 -7.874015748031496287e+00 6.243907549440655346e-09 6.343463592729262578e-09
-7.622047244094487972e+00 -7.874015748031496287e+00 6.679735578493694686e-09 6.786240721882323754e-09
-7.496062992125984259e+00 -7.874015748031496287e+00 7.274530192985583436e-09 7.390519032981869325e-09
-7.370078740157480546e+00 -7.874015748031496287e+00 8.039102262428152518e-09 8.167281851144112504e-09
-7.244094488188975944e+00 -7.874015748031496287e+00 8.987174270620515629e-09 9.130470438660491947e-09
-7.118110236220472231e+00 -7.874015748031496287e+00 1.013549806830229605e-08 1.029710373695655980e-08
-6.992125984251968518e+00 -7.874015748031496287e+00 1.150396430822518144e-08 1.168738952409413420e-08
-6.866141732283464805e+00 -7.874015748031496287e+00 1.311576246678368422e-08 1.332488707763154958e-08
-6.740157480314961091e+00 -7.874015748031496287e+00 1.499750774119573849e-08 1.523663591260831782e-08
-6.614173228346456490e+00 -7.874015748031496287e+00 1.717942657142912358e-08 1.745334445647111231e-08
-6.488188976377952777e+00 -7.874015748031496287e+00 1.969548247998704200e-08 2.000951771921337271e-08
-6.362204724409449064e+00 -7.874015748031496287e+00 2.258356554399265233e-08 2.294364992332757464e-08
-6.236220472440944462e+00 -7.874015748031496287e+00 2.588559138416703823e-08 2.629832504714841414e-08
-6.110236220472440749e+00 -7.874015748031496287e+00 2.964766631950847541e-08 3.012038450803656873e-08
-5.984251968503937036e+00 -7.874015748031496287e+00 3.392012576874526417e-08 3.446096632018168578e-08
-5.858267716535433323e+00 -7.874015748031496287e+00 3.875763896178401361e-08 3.937561140768779665e-08
-5.732283464566929609e+00 -7.874015748031496287e+00 4.421914495976200127e-08 4.492419858477761976e-08
-5.606299212598425008e+00 -7.874015748031496287e+00 5.036785345207759832e-08 5.117094538736569085e-08
-5.480314960629921295e+00 -7.874015748031496287e+00 5.727102861067482169e-08 5.818418845574200800e-08
-5.354330708661417582e+00 -7.874015748031496287e+00 6.499983654243627343e-08 6.603622864695609192e-08
-5.228346456692912980e+00 -7.874015748031496287e+00 7.362892180740461178e-08 7.480290067341066763e-08
-5.102362204724409267e+00 -7.874015748031496287e+00 8.323604918374411506e-08 8.456320923001042507e-08
-4.976377952755905554e+00 -7.874015748031496287e+00 9.390141599462561746e-08 9.539863036983003053e-08
-4.850393700787401841e+00 -7.874015748031496287e+00 1.057070384660088480e-07 1.073924880031384124e-07
-4.724409448818898127e+00 -7.874015748031496287e+00 1.187357479130207651e-07 1.206289341819590750e-07
-4.598425196850393526e+00 -7.874015748031496287e+00 1.330702822454621579e-07 1.351920259739499506e-07
-4.472440944881889813e+00 -7.874015748031496287e+00 1.487919275307412889e-07 1.511643455935649522e-07
-4.346456692913386100e+00 -7.874015748031496287e+00 1.659792959161815059e-07 1.686257585993057603e-07
-4.220472440944881498e+00 -7.874015748031496287e+00 1.847065981100917955e-07 1.876516589224191925e-07
-4.094488188976377785e+00 -7.874015748031496287e+00 2.050421214882267264e-07 2.083114227210392453e-07
-3.968503937007874072e+00 -7.874015748031496287e+00 2.270461543639280331e-07 2.306662996522670731e-07
-3.842519685039370358e+00 -7.874015748031496287e+00 2.507692231045805130e-07 2.547676216699037437e-07
-3.716535433070866645e+00 -7.874015748031496287e+00 2.762497349478512986e-07 2.806544084047777398e-07
-3.590551181102362044e+00 -7.874015748031496287e+00 3.035120885156205068e-07 3.083514474619397804e-07
-3.464566929133858331e+00 -7.874015748031496287e+00 3.325641546623989706e-07 3.378667352747176751e-07
-3.338582677165354617e+00 -7.874015748031496287e+00 3.633954368791530182e-07 3.691896079355391978e-07
-3.212598425196850016e+00 -7.874015748031496287e+00 3.959745631005366170e-07 4.022881931316206027e-07
-3.086614173228346303e+00 -7.874015748031496287e+00 4.302477339687890232e-07 4.371078337342000079e-07
-2.960629921259842590e+00 -7.874015748031496287e+00 4.661364420097599647e-07 4.735687705163974576e-07
-2.834645669291338876e+00 -7.874015748031496287e+00 5.035364986166773310e-07 5.115651535958827163e-07
-2.708661417322835163e+00 -7.874015748031496287e+00 5.423162180236494184e-07 5.509631975410646438e-07
-2.582677165354330562e+00 -7.874015748031496287e+00 5.823163470077207311e-07 5.916011099333887798e-07
-2.456692913385826849e+00 -7.874015748031496287e+00 6.233489358387074418e-07 6.332879442705722157e-07
-2.330708661417323135e+00 -7.874015748031496287e+00 6.651985020229772177e-07 6.758047822875607361e-07
-2.204724409448818534e+00 -7.874015748031496287e+00 7.076217421124204352e-07 7.189044411562501840e-07
-2.078740157480314821e+00 -7.874015748031496287e+00 7.503502415418755303e-07 7.623142265970255930e-07
-1.952755905511811108e+00 -7.874015748031496287e+00 7.930910448844408787e-07 8.057365121394693354e-07
-1.826771653543307394e+00 -7.874015748031496287e+00 8.355311917686289808e-07 8.488533473796348721e-07
-1.700787401574803681e+00 -7.874015748031496287e+00 8.773389367737740717e-07 8.913276973867111303e-07
-1.574803149606299080e+00 -7.874015748031496287e+00 9.181703885723356098e-07 9.328101876812232730e-07
-1.448818897637795367e+00 -7.874015748031496287e+00 9.576708101777934319e-07 9.729404251156005507e-07
-1.322834645669291653e+00 -7.874015748031496287e+00 9.954837700694133260e-07 1.011356295020689976e-06
-1.196850393700787052e+00 -7.874015748031496287e+00 1.031251331833966760e-06 1.047694153872856663e-06
-1.070866141732283339e+00 -7.874015748031496287e+00 1.064626666842278446e-06 1.081601643060483739e-06
-9.448818897637796255e-01 -7.874015748031496287e+00 1.095270636953234273e-06 1.112734216991400587e-06
-8.188976377952759123e-01 -7.874015748031496287e+00 1.122870648360661034e-06 1.140774297744981134e-06
-6.929133858267721990e-01 -7.874015748031496287e+00 1.147127430109703866e-06 1.165417842538573005e-06
-5.669291338582675976e-01 -7.874015748031496287e+00 1.167789582762830642e-06 1.186409443564637707e-06
-4.409448818897638844e-01 -7.874015748031496287e+00 1.184605616386615798e-06 1.203493601038495290e-06
-3.149606299212601712e-01 -7.874015748031496287e+00 1.197385645638241743e-06 1.216477402085305850e-06
-1.889763779527555698e-01 -7.874015748031496287e+00 1.205448911551343279e-06 1.224669232814935150e-06
-6.299212598425185661e-02 -7.874015748031496287e+00 1.208165798894369333e-06 1.227429439631212608e-06
6.299212598425185661e-02 -7.874015748031496287e+00 1.208251247476107486e-06 1.227516250570220435e-06
1.889763779527555698e-01 -7.874015748031496287e+00 1.205704998161929276e-06 1.224929402584598052e-06
3.149606299212592830e-01 -7.874015748031496287e+00 1.197809718563529842e-06 1.216908236490391805e-06
4.409448818897629963e-01 -7.874015748031496287e+00 1.185193025317074398e-06 1.204090376014480523e-06
5.669291338582667095e-01 -7.874015748031496287e+00 1.168534152094332493e-06 1.187165884878609231e-06
6.929133858267721990e-01 -7.874015748031496287e+00 1.148021409810795721e-06 1.166326076544704967e-06
8.188976377952759123e-01 -7.874015748031496287e+00 1.123904890283047814e-06 1.141825030336113233e-06
9.448818897637796255e-01 -7.874015748031496287e+00 1.096434724706521790e-06 1.113916865821419857e-06
1.070866141732283339e+00 -7.874015748031496287e+00 1.065909124174882756e-06 1.082904548803886806e-06
1.196850393700787052e+00 -7.874015748031496287e+00 1.032639803918356868e-06 1.049104764765942844e-06
1.322834645669290765e+00 -7.874015748031496287e+00 9.969652450186190243e-07 1.012861391620048335e-06
1.448818897637794478e+00 -7.874015748031496287e+00 9.592318200340469973e-07 9.745263247453262451e-07
1.574803149606299968e+00 -7.874015748031496287e+00 9.197972288322789774e-07 9.344629673468302736e-07
1.700787401574803681e+00 -7.874015748031496287e+00 8.790178640023692303e-07 8.930333945401879300e-07
1.826771653543307394e+00 -7.874015748031496287e+00 8.372486246506823400e-07 8.505981641325967250e-07
1.952755905511811108e+00 -7.874015748031496287e+00 7.948337397141117610e-07 8.075069936383059835e-07
2.078740157480314821e+00 -7.874015748031496287e+00 7.521054608264756411e-07 7.640974322415937233e-07
2.204724409448818534e+00 -7.874015748031496287e+00 7.093773947215720019e-07 7.206880870128254808e-07
2.330708661417322247e+00 -7.874015748031496287e+00 6.669432698091503135e-07 6.775773697181444385e-07
2.456692913385825960e+00 -7.874015748031496287e+00 6.250723708633621469e-07 6.350388587922492789e-07
2.582677165354329674e+00 -7.874015748031496287e+00 5.840089521846277813e-07 5.933207030171268250e-07
2.708661417322835163e+00 -7.874015748031496287e+00 5.439694994018943717e-07 5.526428398117644863e-07
2.834645669291338876e+00 -7.874015748031496287e+00 5.051430009668666810e-07 5.131972709373716179e-07
2.960629921259842590e+00 -7.874015748031496287e+00 4.676897589600060692e-07 4.751468544205170632e-07
3.086614173228346303e+00 -7.874015748031496287e+00 4.317425036146767226e-07 4.386264368395935029e-07
3.212598425196850016e+00 -7.874015748031496287e+00 3.974064425852501295e-07 4.037429032876930826e-07
3.338582677165353729e+00 -7.874015748031496287e+00 3.647610657699143997e-07 3.705770111411157788e-07
3.464566929133857442e+00 -7.874015748031496287e+00 3.338611024816535597e-07 3.391843623234056409e-07
3.590551181102362932e+00 -7.874015748031496287e+00 3.047387953679541670e-07 3.095977135676090419e-07
3.716535433070866645e+00 -7.874015748031496287e+00 2.774054412581811743e-07 2.818285418635324389e-07
3.842519685039370358e+00 -7.874015748031496287e+00 2.518538967365410659e-07 2.558695898490814093e-07
3.968503937007874072e+00 -7.874015748031496287e+00 2.280604116407707373e-07 2.316967287109340287e-07
4.094488188976377785e+00 -7.874015748031496287e+00 2.059871492868829270e-07 2.092715184651125623e-07
4.220472440944881498e+00 -7.874015748031496287e+00 1.855840737026854068e-07 1.885431253515063115e-07
4.346456692913385211e+00 -7.874015748031496287e+00 1.667913110490060086e-07 1.694507208178391790e-07
4.472440944881888925e+00 -7.874015748031496287e+00 1.495409129741784430e-07 1.519252731886481769e-07
