 (2.724007122080659028e-03+0.000000000000000000e+00j)  (-1.683357663195901299e-01+0.000000000000000000e+00j)
 (1.750978652519940681e-03+0.000000000000000000e+00j)  (-2.116456352411920372e-01+0.000000000000000000e+00j)
 (2.128271521779938856e-03+0.000000000000000000e+00j)  (-2.447536477823726297e-01+0.000000000000000000e+00j)
 (2.103445327437638429e-03+0.000000000000000000e+00j)  (-2.809173597881420847e-01+0.000000000000000000e+00j)
 (2.531779459693009413e-03+0.000000000000000000e+00j)  (-3.414352834861043018e-01+0.000000000000000000e+00j)
 (3.039791665626063403e-03+0.000000000000000000e+00j)  (-4.296103972075876465e-01+0.000000000000000000e+00j)
 (3.160341466616391464e-03+0.000000000000000000e+00j)  (-5.448466364042700016e-01+0.000000000000000000e+00j)
 (3.795711440820860507e-03+0.000000000000000000e+00j)  (-6.875469964219185215e-01+0.000000000000000000e+00j)
 (4.048240397232680601e-03+0.000000000000000000e+00j)  (-8.620231431301067504e-01+0.000000000000000000e+00j)
 (4.863626067613691789e-03+0.000000000000000000e+00j)  (-1.082351612213657832e+00+0.000000000000000000e+00j)
 (5.058646449652410768e-03+0.000000000000000000e+00j)  (-1.300760406784894574e+00+0.000000000000000000e+00j)
 (3.869664711513281109e-03+0.000000000000000000e+00j)  (-1.452232846778894082e+00+0.000000000000000000e+00j)
 (3.043318992523353587e-03+0.000000000000000000e+00j)  (-1.532694907817978125e+00+0.000000000000000000e+00j)
 (2.594482406431851667e-03+0.000000000000000000e+00j)  (-1.570047800843308528e+00+0.000000000000000000e+00j)
 (2.459303065951822052e-03+0.000000000000000000e+00j)  (-1.591236959175996502e+00+0.000000000000000000e+00j)
 (2.405014549446605424e-03+0.000000000000000000e+00j)  (-1.603396530296962608e+00+0.000000000000000000e+00j)
 (2.312354251872192779e-03+0.000000000000000000e+00j)  (-1.608424263607646232e+00+0.000000000000000000e+00j)
 (2.291678837666293218e-03+0.000000000000000000e+00j)  (-1.610512965242512529e+00+0.000000000000000000e+00j)
 (2.249459998121253277e-03+0.000000000000000000e+00j)  (-1.611518063726455896e+00+0.000000000000000000e+00j)
 (2.248435698001566719e-03+0.000000000000000000e+00j)  (-1.612024096901912618e+00+0.000000000000000000e+00j)
 (4.835161365748132231e-04+0.000000000000000000e+00j)  (-1.752180039519392052e+00+0.000000000000000000e+00j)
