 (9.318948379391392076e-03+0.000000000000000000e+00j)  (1.396018649272861602e-02+0.000000000000000000e+00j)  (2.295006749601391158e-02+0.000000000000000000e+00j)  (2.665750332459942626e-02+0.000000000000000000e+00j)  (1.937615689332044047e-02+0.000000000000000000e+00j)  (2.818795936507926050e-02+0.000000000000000000e+00j)  (3.652597729985178343e-02+0.000000000000000000e+00j)  (4.179891650180406898e-02+0.000000000000000000e+00j)  (4.299145623016346202e-02+0.000000000000000000e+00j)  (4.311622305765722141e-02+0.000000000000000000e+00j)  (4.623592518349389779e-02+0.000000000000000000e+00j)  (3.819113365292422374e-02+0.000000000000000000e+00j)  (3.283654069142038362e-02+0.000000000000000000e+00j)  (3.766358442905095444e-02+0.000000000000000000e+00j)  (4.173429053362884972e-02+0.000000000000000000e+00j)  (2.649750346075555735e-02+0.000000000000000000e+00j)  (3.780700360918740760e-02+0.000000000000000000e+00j)  (3.079165975022032931e-02+0.000000000000000000e+00j)  (2.886394766070097054e-02+0.000000000000000000e+00j)  (2.037445713417958618e-02+0.000000000000000000e+00j)  (5.078119847308484522e-03+0.000000000000000000e+00j)  (6.386351840798890761e-03+0.000000000000000000e+00j)  (4.565020926003670806e-03+0.000000000000000000e+00j)  (5.611323798897701123e-03+0.000000000000000000e+00j)  (5.865017379209291719e-03+0.000000000000000000e+00j)  (5.949181920774523034e-03+0.000000000000000000e+00j)  (1.143004516252823718e-02+0.000000000000000000e+00j)  (1.201595893840587750e-02+0.000000000000000000e+00j)  (9.510725289378060832e-03+0.000000000000000000e+00j)  (8.276119338094616723e-03+0.000000000000000000e+00j)  (1.105884202283863652e-02+0.000000000000000000e+00j)  (8.058865665931211342e-03+0.000000000000000000e+00j)  (6.537441560049941057e-03+0.000000000000000000e+00j)  (5.032596051876839054e-03+0.000000000000000000e+00j)  (3.523600278213495640e-03+0.000000000000000000e+00j)  (4.750598093367269618e-03+0.000000000000000000e+00j)  (6.144209893726218334e-03+0.000000000000000000e+00j)  (6.261232412057652144e-03+0.000000000000000000e+00j)  (6.268064628520112098e-03+0.000000000000000000e+00j)  (7.644288421816088086e-03+0.000000000000000000e+00j)  (7.945548443634426264e-03+0.000000000000000000e+00j)  (9.191572275985484750e-03+0.000000000000000000e+00j)  (1.052999991786556302e-02+0.000000000000000000e+00j)  (9.491377275319278287e-03+0.000000000000000000e+00j)  (8.603028549665001426e-03+0.000000000000000000e+00j)  (6.265370320856447454e-03+0.000000000000000000e+00j)  (7.443770125414983681e-03+0.000000000000000000e+00j)  (9.690143178199019797e-03+0.000000000000000000e+00j)  (1.109970128148424565e-02+0.000000000000000000e+00j)  (8.629207920711652602e-03+0.000000000000000000e+00j)  (6.963257964691144282e-03+0.000000000000000000e+00j)  (6.591689768850187044e-03+0.000000000000000000e+00j)  (6.371185880713219930e-03+0.000000000000000000e+00j)  (5.389923288570866444e-03+0.000000000000000000e+00j)  (5.445552873103466467e-03+0.000000000000000000e+00j)  (6.279276763776280371e-03+0.000000000000000000e+00j)  (4.202927395475826097e-03+0.000000000000000000e+00j)  (2.978369910484302777e-03+0.000000000000000000e+00j)  (3.401960752616143766e-03+0.000000000000000000e+00j)  (3.842981880819198483e-03+0.000000000000000000e+00j)  (4.233278412060699838e-03+0.000000000000000000e+00j)  (7.310482115010174219e-03+0.000000000000000000e+00j)  (6.611488692992103372e-03+0.000000000000000000e+00j)  (8.213772457450358236e-03+0.000000000000000000e+00j)  (8.234742202914209497e-03+0.000000000000000000e+00j)  (1.016806632222394362e-02+0.000000000000000000e+00j)  (7.655552463297530044e-03+0.000000000000000000e+00j)  (5.922633556693479573e-03+0.000000000000000000e+00j)  (6.467047541956837120e-03+0.000000000000000000e+00j)  (6.439321112930157867e-03+0.000000000000000000e+00j)  (7.234804810082907933e-03+0.000000000000000000e+00j)  (7.004150675427280731e-03+0.000000000000000000e+00j)  (6.611641769304318732e-03+0.000000000000000000e+00j)  (1.029752120408895279e-02+0.000000000000000000e+00j)  (8.224089898496298595e-03+0.000000000000000000e+00j)  (9.302543668619423639e-03+0.000000000000000000e+00j)  (7.692483334235489939e-03+0.000000000000000000e+00j)  (8.936225319615151083e-03+0.000000000000000000e+00j)  (8.282170982424518629e-03+0.000000000000000000e+00j)  (4.202449849158727303e-03+0.000000000000000000e+00j)  (6.144181622194937360e-03+0.000000000000000000e+00j)  (6.674592364987434398e-03+0.000000000000000000e+00j)  (8.690077954878007438e-03+0.000000000000000000e+00j)  (1.038770882663817702e-02+0.000000000000000000e+00j)  (9.375549318746493124e-03+0.000000000000000000e+00j)  (1.149871553220294627e-02+0.000000000000000000e+00j)  (8.857435793848433478e-03+0.000000000000000000e+00j)  (7.310134964341914732e-03+0.000000000000000000e+00j)  (6.533066107798027149e-03+0.000000000000000000e+00j)  (4.937953126984463009e-03+0.000000000000000000e+00j)  (6.524156295992754317e-03+0.000000000000000000e+00j)  (5.906979648834597731e-03+0.000000000000000000e+00j)  (5.631289205785487868e-03+0.000000000000000000e+00j)  (6.086555428760130268e-03+0.000000000000000000e+00j)  (5.728619732349746717e-03+0.000000000000000000e+00j)  (7.024443659225417316e-03+0.000000000000000000e+00j)  (8.481154491096225614e-03+0.000000000000000000e+00j)  (8.000693678469861583e-03+0.000000000000000000e+00j)  (7.711105168840774043e-03+0.000000000000000000e+00j)  (8.166309932516565770e-03+0.000000000000000000e+00j)  (9.341879821689783037e-03+0.000000000000000000e+00j)  (7.451166734521246296e-03+0.000000000000000000e+00j)  (6.551318177409455601e-03+0.000000000000000000e+00j)  (7.825287111341956703e-03+0.000000000000000000e+00j)  (8.632431646974352002e-03+0.000000000000000000e+00j)  (1.068089688506789967e-02+0.000000000000000000e+00j)  (9.761095955687628875e-03+0.000000000000000000e+00j)  (9.538171750017712669e-03+0.000000000000000000e+00j)  (7.462954535600467565e-03+0.000000000000000000e+00j)  (5.116322815804623045e-03+0.000000000000000000e+00j)  (7.311027099061707946e-03+0.000000000000000000e+00j)  (8.655234169282247439e-03+0.000000000000000000e+00j)  (6.560254080156892147e-03+0.000000000000000000e+00j)  (5.848719686777583207e-03+0.000000000000000000e+00j)  (7.942036374558236397e-03+0.000000000000000000e+00j)  (8.546400158509315920e-03+0.000000000000000000e+00j)  (1.190978519721193167e-02+0.000000000000000000e+00j)  (1.335088334906030065e-02+0.000000000000000000e+00j)  (1.255372674650424153e-02+0.000000000000000000e+00j)  (1.057118491349944185e-02+0.000000000000000000e+00j)  (1.622659885985676138e-03+0.000000000000000000e+00j)  (2.373400475833686157e-03+0.000000000000000000e+00j)  (2.310105138405499532e-03+0.000000000000000000e+00j)  (2.892818767701368313e-03+0.000000000000000000e+00j)  (2.862764920921839502e-03+0.000000000000000000e+00j)  (2.747074540661386712e-03+0.000000000000000000e+00j)  (3.324975967723875839e-03+0.000000000000000000e+00j)  (3.594414987847581715e-03+0.000000000000000000e+00j)  (2.611786457688093210e-03+0.000000000000000000e+00j)  (3.299830525476778534e-03+0.000000000000000000e+00j)  (3.327874831282444119e-03+0.000000000000000000e+00j)  (2.630008488011592593e-03+0.000000000000000000e+00j)  (2.527466528621071743e-03+0.000000000000000000e+00j)  (4.014120712212329405e-03+0.000000000000000000e+00j)  (2.881343321814437263e-03+0.000000000000000000e+00j)  (1.991866940871248222e-03+0.000000000000000000e+00j)  (2.433862704669745476e-03+0.000000000000000000e+00j)  (2.247945664097303516e-03+0.000000000000000000e+00j)  (2.400904434595402346e-03+0.000000000000000000e+00j)  (1.852683809240167866e-03+0.000000000000000000e+00j)  (2.892996470033134485e-03+0.000000000000000000e+00j)  (2.695432586326452443e-03+0.000000000000000000e+00j)  (3.023214966073850020e-03+0.000000000000000000e+00j)  (3.141189043972022598e-03+0.000000000000000000e+00j)  (2.666334419384766737e-03+0.000000000000000000e+00j)  (2.717589626649639153e-03+0.000000000000000000e+00j)  (2.509776079813310495e-03+0.000000000000000000e+00j)  (2.199073490899997041e-03+0.000000000000000000e+00j)  (1.931669700877834076e-03+0.000000000000000000e+00j)  (2.310393778856730841e-03+0.000000000000000000e+00j)  (2.332552199585415792e-03+0.000000000000000000e+00j)  (2.265047611350335874e-03+0.000000000000000000e+00j)  (2.152957066710285781e-03+0.000000000000000000e+00j)  (2.542889195092090052e-03+0.000000000000000000e+00j)  (2.860675342475763917e-03+0.000000000000000000e+00j)  (2.267391898907540528e-03+0.000000000000000000e+00j)  (2.472628018548234281e-03+0.000000000000000000e+00j)  (2.037771006363137301e-03+0.000000000000000000e+00j)  (2.064353289865697959e-03+0.000000000000000000e+00j)  (2.174094109503520948e-03+0.000000000000000000e+00j)  (2.733577536019242502e-03+0.000000000000000000e+00j)  (2.280173578730156601e-03+0.000000000000000000e+00j)  (1.829339747134659617e-03+0.000000000000000000e+00j)  (1.635517761208100636e-03+0.000000000000000000e+00j)  (2.042362670393602000e-03+0.000000000000000000e+00j)  (2.146428813834901084e-03+0.000000000000000000e+00j)  (1.885274595663988771e-03+0.000000000000000000e+00j)  (1.693803988740811683e-03+0.000000000000000000e+00j)  (2.025507821365496192e-03+0.000000000000000000e+00j)  (2.158990158084306884e-03+0.000000000000000000e+00j)  (1.677952041121447309e-03+0.000000000000000000e+00j)  (1.589220782727200675e-03+0.000000000000000000e+00j)  (1.608706150991737888e-03+0.000000000000000000e+00j)  (1.470691808259939328e-03+0.000000000000000000e+00j)  (1.453003369475858349e-03+0.000000000000000000e+00j)  (1.958469546693840380e-03+0.000000000000000000e+00j)  (1.801329532133534236e-03+0.000000000000000000e+00j)  (2.480616279797704694e-03+0.000000000000000000e+00j)  (2.195220438085445421e-03+0.000000000000000000e+00j)  (2.363152030526143119e-03+0.000000000000000000e+00j)  (1.972318811742113879e-03+0.000000000000000000e+00j)  (1.453552612788333196e-03+0.000000000000000000e+00j)  (2.775922006464554698e-03+0.000000000000000000e+00j)  (1.525832982465497381e-03+0.000000000000000000e+00j)  (1.511522428189341141e-03+0.000000000000000000e+00j)  (4.188958114664267235e-03+0.000000000000000000e+00j)  (3.971522771748328337e-03+0.000000000000000000e+00j)  (2.314392721479569849e-03+0.000000000000000000e+00j)  (2.459710058486822091e-03+0.000000000000000000e+00j)  (2.480820823252990418e-03+0.000000000000000000e+00j)  (2.040058075400962359e-03+0.000000000000000000e+00j)  (3.019495800897319462e-03+0.000000000000000000e+00j)  (2.649732844232407201e-03+0.000000000000000000e+00j)  (2.431863414092562143e-03+0.000000000000000000e+00j)  (2.850259621020073426e-03+0.000000000000000000e+00j)  (2.070404067435115299e-03+0.000000000000000000e+00j)  (2.187222288897068545e-03+0.000000000000000000e+00j)  (2.181695959469222377e-03+0.000000000000000000e+00j)  (2.293471355695463586e-03+0.000000000000000000e+00j)  (2.433198662924367876e-03+0.000000000000000000e+00j)  (2.719303117628204224e-03+0.000000000000000000e+00j)  (2.339747294478621703e-03+0.000000000000000000e+00j)  (2.065482664748744326e-03+0.000000000000000000e+00j)  (1.606527556490109157e-03+0.000000000000000000e+00j)  (2.039070903278291606e-03+0.000000000000000000e+00j)  (2.280788569944268603e-03+0.000000000000000000e+00j)  (3.266300852821000644e-03+0.000000000000000000e+00j)  (3.982707029088829696e-03+0.000000000000000000e+00j)  (4.713536546399426513e-03+0.000000000000000000e+00j)  (3.021311991775816469e-03+0.000000000000000000e+00j)  (2.799545889655231500e-03+0.000000000000000000e+00j)  (2.415101757971892943e-03+0.000000000000000000e+00j)  (2.393266958665370842e-03+0.000000000000000000e+00j)  (2.476715162485581406e-03+0.000000000000000000e+00j)  (2.230429973531716098e-03+0.000000000000000000e+00j)  (2.201578617627467874e-03+0.000000000000000000e+00j)  (2.080595430133341025e-03+0.000000000000000000e+00j)  (2.217945071311057132e-03+0.000000000000000000e+00j)  (2.775405846219546578e-03+0.000000000000000000e+00j)  (2.447965878751694538e-03+0.000000000000000000e+00j)  (3.112357585108837307e-03+0.000000000000000000e+00j)  (2.304518337781218985e-03+0.000000000000000000e+00j)  (2.533471347295737121e-03+0.000000000000000000e+00j)  (2.630669307711034147e-03+0.000000000000000000e+00j)  (2.400613600870598295e-03+0.000000000000000000e+00j)  (2.716868484632855001e-03+0.000000000000000000e+00j)  (2.963664558425992048e-03+0.000000000000000000e+00j)  (3.084866913749806632e-03+0.000000000000000000e+00j)  (2.975153523934463869e-03+0.000000000000000000e+00j)  (1.867596698959851816e-03+0.000000000000000000e+00j)  (1.985154157844698508e-03+0.000000000000000000e+00j)  (2.303446261786253058e-03+0.000000000000000000e+00j)  (2.720022969951990579e-03+0.000000000000000000e+00j)  (2.866747736901540441e-03+0.000000000000000000e+00j)  (2.441074211039215291e-03+0.000000000000000000e+00j)  (2.560836304033817148e-03+0.000000000000000000e+00j)  (1.807709974405513099e-03+0.000000000000000000e+00j)  (1.730668280588748510e-03+0.000000000000000000e+00j)  (4.174828131332267329e-03+0.000000000000000000e+00j)  (3.371837854009771679e-03+0.000000000000000000e+00j)  (2.940123820883344154e-03+0.000000000000000000e+00j)  (2.174761938100202869e-03+0.000000000000000000e+00j)  (2.121187305644438217e-03+0.000000000000000000e+00j)  (2.555347931469896354e-03+0.000000000000000000e+00j)  (1.716123914458905254e-03+0.000000000000000000e+00j)  (1.663830038172243835e-03+0.000000000000000000e+00j)  (2.170082660532312701e-03+0.000000000000000000e+00j)  (2.214105310440105546e-03+0.000000000000000000e+00j)  (2.255304302354802729e-03+0.000000000000000000e+00j)  (2.599819965214183928e-03+0.000000000000000000e+00j)  (2.244252626379250083e-03+0.000000000000000000e+00j)  (2.778574284581296263e-03+0.000000000000000000e+00j)  (3.204152871260648738e-03+0.000000000000000000e+00j)  (2.598435881215338614e-03+0.000000000000000000e+00j)  (2.371160903574619835e-03+0.000000000000000000e+00j)  (2.313434998858871546e-03+0.000000000000000000e+00j)  (1.753109313191069090e-03+0.000000000000000000e+00j)  (1.858077178323966783e-03+0.000000000000000000e+00j)  (1.776287657422782971e-03+0.000000000000000000e+00j)  (2.623930706365217198e-03+0.000000000000000000e+00j)  (2.499374178248453711e-03+0.000000000000000000e+00j)  (2.368623968834430472e-03+0.000000000000000000e+00j)  (2.315062307273288520e-03+0.000000000000000000e+00j)  (2.329218515585491055e-03+0.000000000000000000e+00j)  (2.058435291628453543e-03+0.000000000000000000e+00j)  (2.629734782954939488e-03+0.000000000000000000e+00j)  (2.746434006005629442e-03+0.000000000000000000e+00j)  (2.283845264368296844e-03+0.000000000000000000e+00j)  (2.292281972460171596e-03+0.000000000000000000e+00j)  (1.723602928781676428e-03+0.000000000000000000e+00j)  (1.692739644245500876e-03+0.000000000000000000e+00j)  (1.327017652540238204e-03+0.000000000000000000e+00j)  (1.946431915792984184e-03+0.000000000000000000e+00j)  (2.648578691011731732e-03+0.000000000000000000e+00j)  (1.932635388624020156e-03+0.000000000000000000e+00j)  (2.640788612647238312e-03+0.000000000000000000e+00j)  (2.298510791464439262e-03+0.000000000000000000e+00j)  (2.306919970237307320e-03+0.000000000000000000e+00j)  (1.785202592642409596e-03+0.000000000000000000e+00j)  (2.700784092354917027e-03+0.000000000000000000e+00j)  (2.061252065242933414e-03+0.000000000000000000e+00j)  (2.508273494603937333e-03+0.000000000000000000e+00j)  (1.943006708100269552e-03+0.000000000000000000e+00j)  (1.801948586511200982e-03+0.000000000000000000e+00j)  (2.767241607242639564e-03+0.000000000000000000e+00j)  (2.174457664800003975e-03+0.000000000000000000e+00j)  (1.754081661482651639e-03+0.000000000000000000e+00j)  (2.074430915153676735e-03+0.000000000000000000e+00j)  (2.074606300286593440e-03+0.000000000000000000e+00j)  (1.764473077209030745e-03+0.000000000000000000e+00j)  (2.109403356860501799e-03+0.000000000000000000e+00j)  (1.666830066622624956e-03+0.000000000000000000e+00j)  (1.857587646660325935e-03+0.000000000000000000e+00j)  (2.484666204275850533e-03+0.000000000000000000e+00j)  (2.308578641165178174e-03+0.000000000000000000e+00j)  (2.197447396212794286e-03+0.000000000000000000e+00j)  (1.966251696927339646e-03+0.000000000000000000e+00j)  (1.989033273030822637e-03+0.000000000000000000e+00j)  (2.585091506838868916e-03+0.000000000000000000e+00j)  (2.211472753563002713e-03+0.000000000000000000e+00j)  (1.826199167822344267e-03+0.000000000000000000e+00j)  (2.362973251174068940e-03+0.000000000000000000e+00j)  (2.379894436533499472e-03+0.000000000000000000e+00j)  (2.594638089163324966e-03+0.000000000000000000e+00j)  (3.250358934065198952e-03+0.000000000000000000e+00j)  (3.159805138833771641e-03+0.000000000000000000e+00j)  (2.933682283818433555e-03+0.000000000000000000e+00j)  (3.070393807382232505e-03+0.000000000000000000e+00j)  (2.149676677417593912e-03+0.000000000000000000e+00j)  (2.385457438119155220e-03+0.000000000000000000e+00j)  (2.267579256810679095e-03+0.000000000000000000e+00j)  (2.570162496591973239e-03+0.000000000000000000e+00j)  (1.901599630137736172e-03+0.000000000000000000e+00j)  (2.131211905509174196e-03+0.000000000000000000e+00j)  (1.902075394089115974e-03+0.000000000000000000e+00j)  (2.298500465684591345e-03+0.000000000000000000e+00j)  (2.502880115550418921e-03+0.000000000000000000e+00j)  (2.028574637428661072e-03+0.000000000000000000e+00j)  (1.892213427920118839e-03+0.000000000000000000e+00j)  (2.446388089198408070e-03+0.000000000000000000e+00j)
