 (2.333591286332162881e-04+0.000000000000000000e+00j)  (-1.413074250181589331e-01+0.000000000000000000e+00j)
 (2.144615462514385513e-04+0.000000000000000000e+00j)  (-1.417276718073242903e-01+0.000000000000000000e+00j)
 (2.840481517158850418e-04+0.000000000000000000e+00j)  (-1.414348606515728468e-01+0.000000000000000000e+00j)
 (2.351247292005644810e-04+0.000000000000000000e+00j)  (-1.417874669333973048e-01+0.000000000000000000e+00j)
 (3.217329683108820270e-04+0.000000000000000000e+00j)  (-1.418824563338089983e-01+0.000000000000000000e+00j)
 (4.115005118484010935e-04+0.000000000000000000e+00j)  (-1.417761735512396148e-01+0.000000000000000000e+00j)
 (1.925781693491569020e-04+0.000000000000000000e+00j)  (-1.422234235846754347e-01+0.000000000000000000e+00j)
 (2.025986194070906554e-04+0.000000000000000000e+00j)  (-1.420082455610132133e-01+0.000000000000000000e+00j)
 (4.314173281221230253e-04+0.000000000000000000e+00j)  (-1.408421454265803285e-01+0.000000000000000000e+00j)
 (5.450815815417394544e-04+0.000000000000000000e+00j)  (-1.414217517678704183e-01+0.000000000000000000e+00j)
 (4.539695299980846754e-04+0.000000000000000000e+00j)  (-1.419557617049750364e-01+0.000000000000000000e+00j)
 (6.785815250660382153e-04+0.000000000000000000e+00j)  (-1.404331753811437766e-01+0.000000000000000000e+00j)
 (7.344913388297998145e-04+0.000000000000000000e+00j)  (-1.370445172650642807e-01+0.000000000000000000e+00j)
 (6.649960454057718623e-04+0.000000000000000000e+00j)  (-1.410350029633352931e-01+0.000000000000000000e+00j)
 (4.368757788540952934e-04+0.000000000000000000e+00j)  (-1.406519219961234191e-01+0.000000000000000000e+00j)
 (4.133560021909942167e-04+0.000000000000000000e+00j)  (-1.423712085636474334e-01+0.000000000000000000e+00j)
 (2.576304748720541801e-04+0.000000000000000000e+00j)  (-1.417496163085585903e-01+0.000000000000000000e+00j)
 (3.217230092570563804e-04+0.000000000000000000e+00j)  (-1.423073779402926342e-01+0.000000000000000000e+00j)
 (3.539734014863931701e-04+0.000000000000000000e+00j)  (-1.421636599621396990e-01+0.000000000000000000e+00j)
 (3.488716223150363093e-04+0.000000000000000000e+00j)  (-1.419973384344609124e-01+0.000000000000000000e+00j)
 (4.332091270418814556e-04+0.000000000000000000e+00j)  (-1.427466282930624497e-01+0.000000000000000000e+00j)
 (4.332264118462638412e-04+0.000000000000000000e+00j)  (-1.417775823251071488e-01+0.000000000000000000e+00j)
 (6.502900195896034680e-04+0.000000000000000000e+00j)  (-1.399917607037256539e-01+0.000000000000000000e+00j)
 (4.401348206267897858e-04+0.000000000000000000e+00j)  (-1.418979205590286119e-01+0.000000000000000000e+00j)
 (3.531551652435281326e-04+0.000000000000000000e+00j)  (-1.422901225017410842e-01+0.000000000000000000e+00j)
 (4.249802092196433329e-04+0.000000000000000000e+00j)  (-1.418834496481620189e-01+0.000000000000000000e+00j)
 (6.416106960144815413e-04+0.000000000000000000e+00j)  (-1.411923680531618208e-01+0.000000000000000000e+00j)
 (5.424789203104267085e-04+0.000000000000000000e+00j)  (-1.399439588469230111e-01+0.000000000000000000e+00j)
 (5.296490023739401122e-04+0.000000000000000000e+00j)  (-1.419591605885221763e-01+0.000000000000000000e+00j)
 (4.406592824339770681e-04+0.000000000000000000e+00j)  (-1.424511237004957298e-01+0.000000000000000000e+00j)
 (5.168875262476335230e-04+0.000000000000000000e+00j)  (-1.418460402541070198e-01+0.000000000000000000e+00j)
 (4.499876411082645664e-04+0.000000000000000000e+00j)  (-1.425127140243638568e-01+0.000000000000000000e+00j)
 (3.533745050731650897e-04+0.000000000000000000e+00j)  (-1.429926601981549306e-01+0.000000000000000000e+00j)
 (3.183630074195548262e-04+0.000000000000000000e+00j)  (-1.425075824390410195e-01+0.000000000000000000e+00j)
 (3.588065321477870782e-04+0.000000000000000000e+00j)  (-1.430262291550066234e-01+0.000000000000000000e+00j)
 (3.569721522859912143e-04+0.000000000000000000e+00j)  (-1.440368381006172926e-01+0.000000000000000000e+00j)
 (3.916601477229388084e-04+0.000000000000000000e+00j)  (-1.443563519763229053e-01+0.000000000000000000e+00j)
 (5.016958868343784211e-04+0.000000000000000000e+00j)  (-1.446654859057942555e-01+0.000000000000000000e+00j)
 (8.080127497789341313e-04+0.000000000000000000e+00j)  (-1.397945787612064061e-01+0.000000000000000000e+00j)
 (6.262955331972936291e-04+0.000000000000000000e+00j)  (-1.406325384303216131e-01+0.000000000000000000e+00j)
 (5.213503233735648648e-04+0.000000000000000000e+00j)  (-1.413063617656026283e-01+0.000000000000000000e+00j)
 (5.146731808500428374e-04+0.000000000000000000e+00j)  (-1.427074011240956064e-01+0.000000000000000000e+00j)
 (3.785346726133516576e-04+0.000000000000000000e+00j)  (-1.417607236938284165e-01+0.000000000000000000e+00j)
 (4.666569327009472638e-04+0.000000000000000000e+00j)  (-1.407039421409182200e-01+0.000000000000000000e+00j)
 (4.442129996842962623e-04+0.000000000000000000e+00j)  (-1.426728570441467003e-01+0.000000000000000000e+00j)
 (4.284860011216358824e-04+0.000000000000000000e+00j)  (-1.430468247207459243e-01+0.000000000000000000e+00j)
 (3.990683080050421339e-04+0.000000000000000000e+00j)  (-1.442551626260777931e-01+0.000000000000000000e+00j)
 (2.858120685084302999e-04+0.000000000000000000e+00j)  (-1.444334313679029314e-01+0.000000000000000000e+00j)
 (2.590135847608921555e-04+0.000000000000000000e+00j)  (-1.444789620339158864e-01+0.000000000000000000e+00j)
 (3.694924234525674635e-04+0.000000000000000000e+00j)  (-1.460034595597493601e-01+0.000000000000000000e+00j)
 (5.221161752885219651e-04+0.000000000000000000e+00j)  (-1.461350637093132843e-01+0.000000000000000000e+00j)
 (6.509973636102889608e-04+0.000000000000000000e+00j)  (-1.465386738297378144e-01+0.000000000000000000e+00j)
 (8.218098089126133843e-04+0.000000000000000000e+00j)  (-1.413272985488658873e-01+0.000000000000000000e+00j)
 (6.438065245163843413e-04+0.000000000000000000e+00j)  (-1.427454944298582606e-01+0.000000000000000000e+00j)
 (4.161371740780036026e-04+0.000000000000000000e+00j)  (-1.445327849614054527e-01+0.000000000000000000e+00j)
 (3.454367595114202997e-04+0.000000000000000000e+00j)  (-1.453496328136395510e-01+0.000000000000000000e+00j)
 (3.499289518346446865e-04+0.000000000000000000e+00j)  (-1.467674292476462139e-01+0.000000000000000000e+00j)
 (4.877749914341299523e-04+0.000000000000000000e+00j)  (-1.468332705605129573e-01+0.000000000000000000e+00j)
 (5.974833022599891717e-04+0.000000000000000000e+00j)  (-1.431274873991602303e-01+0.000000000000000000e+00j)
 (5.387414865308948067e-04+0.000000000000000000e+00j)  (-1.434339100551148549e-01+0.000000000000000000e+00j)
 (4.984584951590056122e-04+0.000000000000000000e+00j)  (-1.487245688059352366e-01+0.000000000000000000e+00j)
 (5.517376162962480367e-04+0.000000000000000000e+00j)  (-1.539035830277976080e-01+0.000000000000000000e+00j)
 (4.680128609284852042e-04+0.000000000000000000e+00j)  (-1.573822929895443978e-01+0.000000000000000000e+00j)
 (4.401615764816630273e-04+0.000000000000000000e+00j)  (-1.575435483583714491e-01+0.000000000000000000e+00j)
 (4.170495081709423490e-04+0.000000000000000000e+00j)  (-1.586769104739051972e-01+0.000000000000000000e+00j)
 (3.902132640777966708e-04+0.000000000000000000e+00j)  (-1.605460427472595875e-01+0.000000000000000000e+00j)
 (4.489643393828702156e-04+0.000000000000000000e+00j)  (-1.627888761423985642e-01+0.000000000000000000e+00j)
 (5.138855587042811396e-04+0.000000000000000000e+00j)  (-1.654549739421014021e-01+0.000000000000000000e+00j)
 (5.523716806495929631e-04+0.000000000000000000e+00j)  (-1.657613644896138438e-01+0.000000000000000000e+00j)
 (4.876946563037772714e-04+0.000000000000000000e+00j)  (-1.668570829453630278e-01+0.000000000000000000e+00j)
 (4.412795085938858524e-04+0.000000000000000000e+00j)  (-1.694383588421338738e-01+0.000000000000000000e+00j)
 (5.355423952826225686e-04+0.000000000000000000e+00j)  (-1.707889884963749993e-01+0.000000000000000000e+00j)
 (4.875241707615742361e-04+0.000000000000000000e+00j)  (-1.710610088798796280e-01+0.000000000000000000e+00j)
 (4.888483390912885286e-04+0.000000000000000000e+00j)  (-1.734773366789841842e-01+0.000000000000000000e+00j)
 (5.092444860843100152e-04+0.000000000000000000e+00j)  (-1.768382748114479541e-01+0.000000000000000000e+00j)
 (5.877777718332740991e-04+0.000000000000000000e+00j)  (-1.785957450372119004e-01+0.000000000000000000e+00j)
 (6.735702093754701580e-04+0.000000000000000000e+00j)  (-1.804503271037016798e-01+0.000000000000000000e+00j)
 (5.683964704274667131e-04+0.000000000000000000e+00j)  (-1.815629688695402366e-01+0.000000000000000000e+00j)
 (5.391105419878742654e-04+0.000000000000000000e+00j)  (-1.822187534957639410e-01+0.000000000000000000e+00j)
 (7.437476603912148907e-05+0.000000000000000000e+00j)  (-1.856546279950007650e-01+0.000000000000000000e+00j)
 (1.419811780668588195e-04+0.000000000000000000e+00j)  (-1.872562363096055560e-01+0.000000000000000000e+00j)
 (1.654971203364297497e-04+0.000000000000000000e+00j)  (-1.815443562872341710e-01+0.000000000000000000e+00j)
 (2.126767932169648710e-04+0.000000000000000000e+00j)  (-1.800445104998426582e-01+0.000000000000000000e+00j)
 (2.254431213254891005e-04+0.000000000000000000e+00j)  (-1.810886313358767430e-01+0.000000000000000000e+00j)
 (2.417509058436127876e-04+0.000000000000000000e+00j)  (-1.837424035673513589e-01+0.000000000000000000e+00j)
 (2.374595000967130417e-04+0.000000000000000000e+00j)  (-1.860738190818250759e-01+0.000000000000000000e+00j)
 (2.070591689866893310e-04+0.000000000000000000e+00j)  (-1.887359344726743104e-01+0.000000000000000000e+00j)
 (2.131397318864709095e-04+0.000000000000000000e+00j)  (-1.908089938574001887e-01+0.000000000000000000e+00j)
 (1.804865667392370216e-04+0.000000000000000000e+00j)  (-1.928555543766246050e-01+0.000000000000000000e+00j)
 (1.828201557990256866e-04+0.000000000000000000e+00j)  (-1.947990901677158215e-01+0.000000000000000000e+00j)
 (1.540235953716842575e-04+0.000000000000000000e+00j)  (-1.966214108894252521e-01+0.000000000000000000e+00j)
 (1.435271237363653209e-04+0.000000000000000000e+00j)  (-1.980752951270641216e-01+0.000000000000000000e+00j)
 (1.407531934923325070e-04+0.000000000000000000e+00j)  (-1.993712249112176427e-01+0.000000000000000000e+00j)
 (1.414617948320936222e-04+0.000000000000000000e+00j)  (-2.005805565765834964e-01+0.000000000000000000e+00j)
 (1.439339744577321223e-04+0.000000000000000000e+00j)  (-2.017181505118295082e-01+0.000000000000000000e+00j)
 (1.466399362425049673e-04+0.000000000000000000e+00j)  (-2.027819730723712244e-01+0.000000000000000000e+00j)
 (1.458196706481288763e-04+0.000000000000000000e+00j)  (-2.037628213073485739e-01+0.000000000000000000e+00j)
 (1.418747993289531288e-04+0.000000000000000000e+00j)  (-2.046479556518800980e-01+0.000000000000000000e+00j)
 (1.493187279016047503e-04+0.000000000000000000e+00j)  (-2.054669215130732196e-01+0.000000000000000000e+00j)
 (1.539749395458815792e-04+0.000000000000000000e+00j)  (-2.062072539516949798e-01+0.000000000000000000e+00j)
 (1.582900401580634021e-04+0.000000000000000000e+00j)  (-2.068968258126474558e-01+0.000000000000000000e+00j)
 (1.625549429417176843e-04+0.000000000000000000e+00j)  (-2.074842802903147099e-01+0.000000000000000000e+00j)
 (1.683672108403337945e-04+0.000000000000000000e+00j)  (-2.081121356865959504e-01+0.000000000000000000e+00j)
 (1.698435426203244122e-04+0.000000000000000000e+00j)  (-2.086716481633246467e-01+0.000000000000000000e+00j)
 (1.751520795593301317e-04+0.000000000000000000e+00j)  (-2.091804926212749993e-01+0.000000000000000000e+00j)
 (1.792468555434696578e-04+0.000000000000000000e+00j)  (-2.096113123175906423e-01+0.000000000000000000e+00j)
 (1.871592626702128391e-04+0.000000000000000000e+00j)  (-2.100606969906715638e-01+0.000000000000000000e+00j)
 (1.866256366723324995e-04+0.000000000000000000e+00j)  (-2.104336737366688526e-01+0.000000000000000000e+00j)
 (1.825987974421565407e-04+0.000000000000000000e+00j)  (-2.107925465268404297e-01+0.000000000000000000e+00j)
 (1.883250786155483264e-04+0.000000000000000000e+00j)  (-2.111102482050142837e-01+0.000000000000000000e+00j)
 (1.908970710379632302e-04+0.000000000000000000e+00j)  (-2.113914258087503661e-01+0.000000000000000000e+00j)
 (1.880385152405388645e-04+0.000000000000000000e+00j)  (-2.116548109675716050e-01+0.000000000000000000e+00j)
 (1.912249856672277530e-04+0.000000000000000000e+00j)  (-2.118739109552076338e-01+0.000000000000000000e+00j)
 (1.922946936526656332e-04+0.000000000000000000e+00j)  (-2.120399506792093880e-01+0.000000000000000000e+00j)
 (1.979448014377394429e-04+0.000000000000000000e+00j)  (-2.121520474618998342e-01+0.000000000000000000e+00j)
 (2.018773597019718675e-04+0.000000000000000000e+00j)  (-2.122974634959211016e-01+0.000000000000000000e+00j)
 (2.030773326731691710e-04+0.000000000000000000e+00j)  (-2.124365464050113061e-01+0.000000000000000000e+00j)
 (2.046957381201578135e-04+0.000000000000000000e+00j)  (-2.125777467649507257e-01+0.000000000000000000e+00j)
 (2.069200451347226238e-04+0.000000000000000000e+00j)  (-2.127047971103719626e-01+0.000000000000000000e+00j)
 (2.091579135044826056e-04+0.000000000000000000e+00j)  (-2.127714950246916703e-01+0.000000000000000000e+00j)
 (2.087976794074820289e-04+0.000000000000000000e+00j)  (-2.128775285621904989e-01+0.000000000000000000e+00j)
 (2.107053337663749399e-04+0.000000000000000000e+00j)  (-2.130219758642840633e-01+0.000000000000000000e+00j)
 (2.106547455140386381e-04+0.000000000000000000e+00j)  (-2.131326823007538840e-01+0.000000000000000000e+00j)
 (2.116173556350028006e-04+0.000000000000000000e+00j)  (-2.132411172501531005e-01+0.000000000000000000e+00j)
 (2.125674747489587457e-04+0.000000000000000000e+00j)  (-2.133516358070352281e-01+0.000000000000000000e+00j)
 (2.127010500608101610e-04+0.000000000000000000e+00j)  (-2.134593721778816622e-01+0.000000000000000000e+00j)
 (2.122755926505559055e-04+0.000000000000000000e+00j)  (-2.135478320151104892e-01+0.000000000000000000e+00j)
 (2.124141536572131904e-04+0.000000000000000000e+00j)  (-2.136233345990483368e-01+0.000000000000000000e+00j)
 (2.165289203958860635e-04+0.000000000000000000e+00j)  (-2.137310004036425681e-01+0.000000000000000000e+00j)
 (2.194462124316811725e-04+0.000000000000000000e+00j)  (-2.138309828589863015e-01+0.000000000000000000e+00j)
 (2.202956972423803048e-04+0.000000000000000000e+00j)  (-2.138604101222904563e-01+0.000000000000000000e+00j)
 (2.155424251235543514e-04+0.000000000000000000e+00j)  (-2.138186037545540819e-01+0.000000000000000000e+00j)
 (2.123784852968799305e-04+0.000000000000000000e+00j)  (-2.137125754125527577e-01+0.000000000000000000e+00j)
 (2.156833613051933527e-04+0.000000000000000000e+00j)  (-2.136238339848899048e-01+0.000000000000000000e+00j)
 (2.183163859266583080e-04+0.000000000000000000e+00j)  (-2.136827340372534911e-01+0.000000000000000000e+00j)
 (2.099261548098565935e-04+0.000000000000000000e+00j)  (-2.137097422711733141e-01+0.000000000000000000e+00j)
 (2.178355329631658053e-04+0.000000000000000000e+00j)  (-2.136603474745405185e-01+0.000000000000000000e+00j)
 (2.121783627477883912e-04+0.000000000000000000e+00j)  (-2.136481013843017918e-01+0.000000000000000000e+00j)
 (2.199999335405605479e-04+0.000000000000000000e+00j)  (-2.135990231045461207e-01+0.000000000000000000e+00j)
 (2.170288457102051774e-04+0.000000000000000000e+00j)  (-2.135008048933219604e-01+0.000000000000000000e+00j)
 (2.185920325998894325e-04+0.000000000000000000e+00j)  (-2.134400138648595846e-01+0.000000000000000000e+00j)
 (2.169196276453125554e-04+0.000000000000000000e+00j)  (-2.133311144631475365e-01+0.000000000000000000e+00j)
 (2.213675892908849795e-04+0.000000000000000000e+00j)  (-2.131505819143239833e-01+0.000000000000000000e+00j)
 (2.197700441490741177e-04+0.000000000000000000e+00j)  (-2.129053123193395680e-01+0.000000000000000000e+00j)
 (2.255073716036933267e-04+0.000000000000000000e+00j)  (-2.126419050075935013e-01+0.000000000000000000e+00j)
 (2.272083502105755022e-04+0.000000000000000000e+00j)  (-2.124861698094131779e-01+0.000000000000000000e+00j)
 (2.311638934071751127e-04+0.000000000000000000e+00j)  (-2.124742163634121828e-01+0.000000000000000000e+00j)
 (2.339626821084883114e-04+0.000000000000000000e+00j)  (-2.124881145246597658e-01+0.000000000000000000e+00j)
 (2.319415326262885813e-04+0.000000000000000000e+00j)  (-2.124228451212012148e-01+0.000000000000000000e+00j)
 (2.269672514752301903e-04+0.000000000000000000e+00j)  (-2.123738268246134209e-01+0.000000000000000000e+00j)
 (2.303173894206906106e-04+0.000000000000000000e+00j)  (-2.121534016111346066e-01+0.000000000000000000e+00j)
 (2.297671429088812866e-04+0.000000000000000000e+00j)  (-2.119890791337415703e-01+0.000000000000000000e+00j)
 (2.335379982800213610e-04+0.000000000000000000e+00j)  (-2.119432287051721264e-01+0.000000000000000000e+00j)
 (2.315156324319082837e-04+0.000000000000000000e+00j)  (-2.120197297905097866e-01+0.000000000000000000e+00j)
 (2.296017966736188520e-04+0.000000000000000000e+00j)  (-2.116075712830784994e-01+0.000000000000000000e+00j)
 (2.327848408006184323e-04+0.000000000000000000e+00j)  (-2.116102841554562131e-01+0.000000000000000000e+00j)
 (2.316992131863525014e-04+0.000000000000000000e+00j)  (-2.110243583365798703e-01+0.000000000000000000e+00j)
 (2.405367107456798557e-04+0.000000000000000000e+00j)  (-2.109537381183818894e-01+0.000000000000000000e+00j)
 (2.431021232950398181e-04+0.000000000000000000e+00j)  (-2.106590170379652738e-01+0.000000000000000000e+00j)
 (2.491781241506712619e-04+0.000000000000000000e+00j)  (-2.101819218874501627e-01+0.000000000000000000e+00j)
 (2.469381031099800671e-04+0.000000000000000000e+00j)  (-2.099473582792683313e-01+0.000000000000000000e+00j)
 (2.534234654720139766e-04+0.000000000000000000e+00j)  (-2.095029519500206383e-01+0.000000000000000000e+00j)
 (2.554495216196206930e-04+0.000000000000000000e+00j)  (-2.088177273759942720e-01+0.000000000000000000e+00j)
 (2.637628419056940992e-04+0.000000000000000000e+00j)  (-2.079783416334323731e-01+0.000000000000000000e+00j)
 (2.733551096959093395e-04+0.000000000000000000e+00j)  (-2.074064096699290705e-01+0.000000000000000000e+00j)
 (2.712653383108486541e-04+0.000000000000000000e+00j)  (-2.073023543822127279e-01+0.000000000000000000e+00j)
 (2.794998278881305562e-04+0.000000000000000000e+00j)  (-2.070346354683645917e-01+0.000000000000000000e+00j)
 (2.843374947567474647e-04+0.000000000000000000e+00j)  (-2.065371214834528235e-01+0.000000000000000000e+00j)
 (2.936494676515827079e-04+0.000000000000000000e+00j)  (-2.060555916747648375e-01+0.000000000000000000e+00j)
 (3.037578008196839346e-04+0.000000000000000000e+00j)  (-2.055350969332278843e-01+0.000000000000000000e+00j)
 (3.250543586112281374e-04+0.000000000000000000e+00j)  (-2.041720836792513261e-01+0.000000000000000000e+00j)
 (3.554824506365144416e-04+0.000000000000000000e+00j)  (-2.016113321890078136e-01+0.000000000000000000e+00j)
 (3.666143388206180164e-04+0.000000000000000000e+00j)  (-2.007835515353788569e-01+0.000000000000000000e+00j)
 (3.689750305799478183e-04+0.000000000000000000e+00j)  (-1.998315853882522419e-01+0.000000000000000000e+00j)
 (3.869457296051119792e-04+0.000000000000000000e+00j)  (-1.990721160506014609e-01+0.000000000000000000e+00j)
 (3.891547251528440303e-04+0.000000000000000000e+00j)  (-1.985104219062648612e-01+0.000000000000000000e+00j)
 (4.274197203661717786e-04+0.000000000000000000e+00j)  (-1.938594577916105954e-01+0.000000000000000000e+00j)
 (4.806077659413962740e-04+0.000000000000000000e+00j)  (-1.927620290705237549e-01+0.000000000000000000e+00j)
 (4.890494439203617056e-04+0.000000000000000000e+00j)  (-1.875371419720911481e-01+0.000000000000000000e+00j)
 (5.360167072478446522e-04+0.000000000000000000e+00j)  (-1.800191733182894549e-01+0.000000000000000000e+00j)
 (5.583553822000157391e-04+0.000000000000000000e+00j)  (-1.739864546883251317e-01+0.000000000000000000e+00j)
 (5.777274843335372450e-04+0.000000000000000000e+00j)  (-1.666101781554688022e-01+0.000000000000000000e+00j)
 (6.700759670257192772e-04+0.000000000000000000e+00j)  (-1.581310082640966508e-01+0.000000000000000000e+00j)
 (6.187009788300575032e-04+0.000000000000000000e+00j)  (-1.507214682279356122e-01+0.000000000000000000e+00j)
 (6.408374122519008061e-04+0.000000000000000000e+00j)  (-1.419180857943453666e-01+0.000000000000000000e+00j)
 (6.629363426133816047e-04+0.000000000000000000e+00j)  (-1.366773056768390282e-01+0.000000000000000000e+00j)
 (6.831642138333791654e-04+0.000000000000000000e+00j)  (-1.312903100292275582e-01+0.000000000000000000e+00j)
 (6.558990967307323002e-04+0.000000000000000000e+00j)  (-1.353354468646901232e-01+0.000000000000000000e+00j)
 (5.985766331149447710e-04+0.000000000000000000e+00j)  (-1.390802692798576434e-01+0.000000000000000000e+00j)
 (4.919295869786505801e-04+0.000000000000000000e+00j)  (-1.458792933619297849e-01+0.000000000000000000e+00j)
 (4.889267435432304455e-04+0.000000000000000000e+00j)  (-1.460498874635964561e-01+0.000000000000000000e+00j)
 (4.874876255957389932e-04+0.000000000000000000e+00j)  (-1.516035645251531672e-01+0.000000000000000000e+00j)
 (5.898312575162917900e-04+0.000000000000000000e+00j)  (-1.580288842238155855e-01+0.000000000000000000e+00j)
 (5.638846204103484857e-04+0.000000000000000000e+00j)  (-1.602165534815133130e-01+0.000000000000000000e+00j)
 (5.054537719396944581e-04+0.000000000000000000e+00j)  (-1.597584312063967671e-01+0.000000000000000000e+00j)
 (4.607996745175388462e-04+0.000000000000000000e+00j)  (-1.572955780270684500e-01+0.000000000000000000e+00j)
 (4.273629053776747738e-04+0.000000000000000000e+00j)  (-1.660530433281357521e-01+0.000000000000000000e+00j)
 (4.445359795186582669e-04+0.000000000000000000e+00j)  (-1.759739133039534276e-01+0.000000000000000000e+00j)
 (3.442374944482507935e-04+0.000000000000000000e+00j)  (-1.866585108886450461e-01+0.000000000000000000e+00j)
 (2.463976503633877433e-04+0.000000000000000000e+00j)  (-1.958095143852673914e-01+0.000000000000000000e+00j)
 (1.875646193978968595e-04+0.000000000000000000e+00j)  (-2.011309922922606686e-01+0.000000000000000000e+00j)
 (1.804416535927772739e-04+0.000000000000000000e+00j)  (-2.038629949966844490e-01+0.000000000000000000e+00j)
 (1.734036117026630300e-04+0.000000000000000000e+00j)  (-2.049692915441749808e-01+0.000000000000000000e+00j)
 (1.616730797242356854e-04+0.000000000000000000e+00j)  (-2.059357138629364647e-01+0.000000000000000000e+00j)
 (1.569759912542351686e-04+0.000000000000000000e+00j)  (-2.069170256998895119e-01+0.000000000000000000e+00j)
 (1.727766392345226015e-04+0.000000000000000000e+00j)  (-2.078730650291233939e-01+0.000000000000000000e+00j)
 (1.636229857098687763e-04+0.000000000000000000e+00j)  (-2.087610967609166979e-01+0.000000000000000000e+00j)
 (1.483655433764398922e-04+0.000000000000000000e+00j)  (-2.096060304802338792e-01+0.000000000000000000e+00j)
 (1.422325723646985813e-04+0.000000000000000000e+00j)  (-2.103879089896087962e-01+0.000000000000000000e+00j)
