2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00
1.016047250422363435e+00 1.027502000082345823e+00 1.030548370048990581e+00 1.030116839421125308e+00 1.028166386980343461e+00 1.028995697624696781e+00 1.027014904603776202e+00 1.029088233863989732e+00 1.028319519415522576e+00 1.029328027028332704e+00 1.139430855883595051e+00 1.332323006498471241e+00 1.501424185181343463e+00 1.657676844722022702e+00 1.747531021954943142e+00 1.776850774462132687e+00 1.785264304015832693e+00 1.787601975248551689e+00 1.788197099085143904e+00 1.788351853745743014e+00
-2.002103011879068362e-01 -2.008629067652559219e-01 -2.023219719763816871e-01 -2.002177096709426007e-01 -2.010419881120759089e-01 -2.009904783427503006e-01 -2.001877064375023330e-01 -2.015911643783684370e-01 -2.003144404888785313e-01 -2.015957329826393307e-01 -3.219708051650351233e-01 -5.720421970083153784e-01 -1.092274080912312595e+00 -1.879300997948043284e+00 -2.181621637338658104e+00 -2.228979670816646941e+00 -2.233654109923882025e+00 -2.233986295630695729e+00 -2.234009161366520502e+00 -2.234010709149572449e+00
